WSDOT Crash Data 2022-2024(Crash Data) (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.","Under 23 U.S. Code § 148 and 23 U.S. Code § 407, safety data, reports, surveys, schedules, lists compiled or collected for the purpose of identifying, evaluating, or planning the safety enhancement of potential crash sites, hazardous roadway conditions, or railway-highway crossings are not subject to discovery or admitted into evidence in a Federal or State court proceeding or considered for other purposes in any action for damages arising from any occurrence at a location mentioned or addressed in such reports, surveys, schedules, lists, or data.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ReportNumber,Jurisdiction,HistoryIndicator,CountyName,CityName,IndexedPrimaryTrafficway,PrimaryTrafficway,BlockNumber,Milepost,ABIndicator,IntersectingTrafficway,DistnFromRefPoint,RefPointMilesOrFeet,CmpsDirnFromRefPoint,ReferencePointName,CityAndMiscOnlySecondaryTrafficway1,CityAndMiscOnlySecondaryTrafficway2,FullDate,Year,QuarterNumber,MonthAbbreviated,DayName,FullTime,MostSevereInjuryType,CollisionCount,FatalCollisionIndicator,SuspectedSeriousInjuryCollisionIndicator,SuspectedMinorInjuryCollisionIndicator,PossibleInjuryCollisionIndicator,NonFatalInjuryCollisionIndicator,NoApparentInjuryCollisionIndicator,FatalityCount,TotalSuspectedSeriousInjuryCount,TotalSuspectedMinorInjuryCount,TotalPossibleInjuryCount,InjuryCount,VehicleCount,PedestrianCount,PedalcyclistCount,Workzone,FirstCollisionType,FirstObjectStruck,SecondCollisionType,SecondObjectStruck,JunctionRelationship,Weather,RoadwaySurfaceCondition,RoadwayCharacteristic,LocationCharacteristics,LightingCondition,MiscTrfcwayType,MiscTrfcwayNumber,CountyIntersectingCountyRoadMP,CountyIntersectingCountyRoadMPABIndicator,CountyFederalFunctionalClassNumber,RegionName,ARM,CollisionDiagramCode,CollisionTypeDescription,FirstImpactLocationDescription,FirstImpactLocationCode,SecondImpactLocationDescription,SecondImpactLocationCode,Vehicle1CompassDirectionDescription,Vehicle1MilePostDirectionDescription,Vehicle1MovementDescription,Vehicle2CompassDirectionDescription,Vehicle2MilePostDirectionDescription,Vehicle2MovementDescription,Vehicle1Type,Vehicle1Make,Vehicle1Model,Vehicle1Action,Vehcl1CmpsDirnFrom,Vehcl1CmpsDirnTo,Unit1VehicleUsage,Vehcl1TrafficControl,Vehcl1PostedSpeed,CommercialVehicleClassUnit1,CommercialCarrierGVWRUnit1,CommercialCarrierAxleCountUnit1,VehicleClassificationUnit1,Vehicle2Type,Vehicle2Make,Vehicle2Model,Vehicle2Action,Vehcl2CmpsDirnFrom,Vehcl2CmpsDirnTo,Unit2VehicleUsage,Vehcl2TrafficControl,Vehcl2PostedSpeed,CommercialVehicleClassUnit2,CommercialCarrierGVWRUnit2,CommercialCarrierAxleCountUnit2,VehicleClassificationUnit2,MVDriverAgeUnit1,MVDriverGenderUnit1,MVDriverInjuryTypeUnit1,MVDriverCtrbCirc1Unit1,MVDriverCtrbCirc2Unit1,MVDriverCtrbCirc3Unit1,MVDriverMiscAction1Unit1,MVDriverMiscAction2Unit1,MVDriverMiscAction3Unit1,MVDriver1Seq1,MVDriver1Seq2,MVDriver1Seq3,MVDriver1Seq4,MVDriverAgeUnit2,MVDriverGenderUnit2,MVDriverInjuryTypeUnit2,MVDriverCtrbCirc1Unit2,MVDriverCtrbCirc2Unit2,MVDriverCtrbCirc3Unit2,MVDriverMiscAction1Unit2,MVDriverMiscAction2Unit2,MVDriverMiscAction3Unit2,MVDriver2Seq1,MVDriver2Seq2,MVDriver2Seq3,MVDriver2Seq4,PedestrianActionUnit2,PedestrianAgeUnit2,PedestrianClothingVisibilityUnit2,PedestrianGenderUnit2,PedestrianInjuryTypeUnit2,PedestrianCtrbCirc1Unit2,PedestrianCtrbCirc2Unit2,PedestrianCtrbCirc3Unit2,PedestrianwasUsingUnit2,PedacyclistActionUnit1,PedacyclistAgeUnit1,PedacyclistClothingVisibilityUnit1,PedacyclistGenderUnit1,PedacyclistInjuryTypeUnit1,PedacyclistCtrbCirc1Unit1,PedacyclistCtrbCirc2Unit1,PedacyclistCtrbCirc3Unit1,PedacyclistWasUsingUnit1,PedacyclistActionUnit2,PedacyclistAgeUnit2,PedacyclistClothingVisibilityUnit2,PedacyclistGenderUnit2,PedacyclistInjuryTypeUnit2,PedacyclistCtrbCirc1Unit2,PedacyclistCtrbCirc2Unit2,PedacyclistCtrbCirc3Unit2,PedacyclistWasUsingUnit2,HitAndRunIndicator,NonReportableIndicator,AtAngleCollisionIndicator,CableBarrierCollisionIndicator,FixedObjectCollisionIndicator,UtilityPoleCollisionIndicator,OppositeDirectionCollisionIndicator,OverturnVehicleCollisionIndicator,RearEndCollisionIndicator,MotorVehicleAndPedestrianCollisionIndicator,MotorVehicleAndPedaCyclistCollisionIndicator,MultipleVehicleCollisionIndicator,SingleVehicleCollisionIndicator,MVCellPhoneDistractionCollisionIndicator,MVDriver16To17YearsInvolvedCollisionIndicator,MVDriver18To19YearsInvolvedCollisionIndicator,MVDrivers16To19YearsInvolvedCollisionIndicator,MVAlcoholRelatedCollisionIndicator,MVAlcoholImpairedCollisionIndicator,MVSpeedAndOrAlcoholImpairedCollisionIndicator,MostSevereInjuryTypeCode,JunctionRelationshipCode,RoadwaySurfaceConditionCode,LightingConditionCode,MainlineARM,InvestigativeAgency,AgencyLongName,TribalRsrvtnName,FederalFunctionalClassNumber,FederalFunctionalClassName,TargetZeroReportableIndicator,TZIntersectionRelatedCollisionIndicator,TZWorkZoneRelatedCollisionIndicator,TZMotorcycleCollisionIndicator,TZMotorcyclesInvolvedCount,TZWrongWayVehicleIndicator,TZAlcoholImpairedInvolvedPersonIndicator,TZDrugImpairedInvolvedPersonIndicator,TZImpairedInvolvedPersonIndicator,TZDrinkingInvolvedPersonIndicator,TZSpeedingDriverIndicator,TZDistractedDriverIndicator,TZUnrestrainedOccupantIndicator,TZUnrestrainedOccupantCount,TZUnlicensedDriverIndicator,TZUnlicensedDriverCount,TZDrowsyDriverIndicator,TZRunOffTheRoadIndicator,TZNonJunctionOppositeDirectionCrashIndicator,TZLaneDepartureIndicator,TZMVDriver16To25YearsInvolvedPersonIndicator,TZMVDriver65PlusYearsInvolvedPersonIndicator,TZMVDriver70PlusYearsInvolvedCrashIndicator,TZWildlifeInvolvedIndicator,TZSchoolBusIndicator,TZVehicleTrainCrashIndicator,TZCatostrophicEventIndicator,TZPedestrianInvolvedIndicator,TZPedcyclistInvolvedIndicator,TZHeavyVehicleIndicator,CrashStatePlaneX,CrashStatePlaneY,Latitude,Longitude
EF75997,City Street,No,King,Bellevue,NORTHUP WAY,NORTHUP WAY,16200,,,,353,F,NW,164TH AVE SE,,,12/02/2024,2024,Q4,Dec,Monday,6:04 PM,No Apparent Injury,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,From same direction - both going straight - both moving - rear-end,,,,Intersection Related but Not at Intersection,Clear,Dry,,,Dark-Street Lights On,,,,,,,,--------C1**,,Lane of Primary Trafficway,C1,,,,,,,,,Passenger Car,DODGE,CHARGER,Starting in Traffic Lane,Northwest,Southeast,,No Traffic Control,,,,,,Passenger Car,HONDA,CIVIC,Starting in Traffic Lane,Northwest,Southeast,,No Traffic Control,,,,,,23,Male,No Apparent Injury,Under Influence of Alcohol,,,,,,,,,,55,Male,No Apparent Injury,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Reportable,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,2,1,4,,Municipal/City Police,Bellevue Police Department,,,,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1240180.8,839829.67,47.62488048,-122.1229821
EF80957,City Street,No,King,Bellevue,SE NEWPORT WAY,SE NEWPORT WAY,13532,,,SE ALLEN RD,,,,,,,10/29/2024,2024,Q4,Oct,Tuesday,4:50 PM,Suspected Minor Injury,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,,Vehicle going straight hits pedestrian,,,,At Intersection and Related,Clear,Dry,Straight & Level,School Zone,Daylight,,,,,,,,--------C1**,,Lane of Primary Trafficway,C1,,,,,,,,,"Pickup,Panel Truck or Vanette under 10,000 lb",TOYOTA,SIENNA,Going Straight Ahead,East,West,"Vanette Under 10,000 lb",No Traffic Control,,,,,,,,,,,,,,,,,,,57,Female,No Apparent Injury,None,,,,,,,,,,,,,,,,,,,,,,,Xing at Intersection Against Signal,13,Light,Male,Suspected Minor Injury,Disregard Traffic Sign and Signals,,,Marked X walk,,,,,,,,,,,,,,,,,,,No,Reportable,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,1,1,1,,Municipal/City Police,Bellevue Police Department,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1230950.48,820422.21,47.57116499,-122.158746
EF08686,City Street,No,King,Bellevue,NE 8TH ST,NE 8TH ST,14800,,,,100,F,E,148TH AVE NE,,,03/19/2024,2024,Q1,Mar,Tuesday,6:15 PM,No Apparent Injury,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,From same direction - both going straight - both moving - rear-end,,,,Intersection Related but Not at Intersection,Clear,Dry,,,Daylight,,,,,,,,--------C1**,,Lane of Primary Trafficway,C1,,,,,,,,,Passenger Car,BMW,,Going Straight Ahead,East,West,,Signals,,,,,,"Pickup,Panel Truck or Vanette under 10,000 lb",PORSCHE,CAYENNE,Going Straight Ahead,East,West,"Vanette Under 10,000 lb",Signals,,,,,,17,Female,No Apparent Injury,Follow Too Closely,,,,,,,,,,47,Female,No Apparent Injury,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Reportable,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,1,1,,Municipal/City Police,Bellevue Police Department,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1235228.57,837072.64,47.61704347,-122.1428251
